customer_id,signup_date,signup_month,plan,region,acquisition_channel,industry,seats,monthly_mrr,onboarding_completed,integrations_connected,weekly_active_days,support_tickets_90d,payment_failures_90d,csat_score,status,churn_month,churn_reason,tenure_months
CUST-1355,2025-01-25,2025-01-01,Growth,North America,Organic,Retail,7,85.28,Yes,4,6.0,0,2,10.0,Active,,,18
CUST-1356,2026-01-25,2026-01-01,Business,LATAM,Organic,Creator Tools,18,155.67,Yes,2,4.4,1,0,8.7,Active,,,6
CUST-1357,2025-05-13,2025-05-01,Starter,North America,Content,Retail,1,30.96,No,2,2.2,0,0,7.4,Churned,2026-01-01,Price sensitivity,8
CUST-1358,2026-01-18,2026-01-01,Business,North America,Referral,EdTech,19,138.33,No,2,1.6,2,0,6.7,Active,,,6
CUST-1359,2025-07-24,2025-07-01,Starter,North America,Paid Search,FinTech,5,30.10,Yes,0,4.4,0,0,8.8,Active,,,12
CUST-1360,2025-10-05,2025-10-01,Starter,APAC,Paid Search,FinTech,4,31.50,Yes,1,2.4,2,1,7.0,Active,,,9
CUST-1361,2025-04-26,2025-04-01,Business,North America,Organic,FinTech,17,149.00,Yes,3,5.2,0,0,8.9,Active,,,15
CUST-1362,2026-03-13,2026-03-01,Growth,North America,Paid Search,Creator Tools,4,85.43,Yes,0,5.6,0,1,7.8,Churned,2026-05-01,Price sensitivity,2
CUST-1363,2025-07-20,2025-07-01,Starter,North America,Organic,EdTech,1,22.13,Yes,0,2.7,1,1,8.5,Churned,2026-01-01,Switched competitor,6
CUST-1364,2025-10-25,2025-10-01,Starter,North America,Partner,Retail,2,27.00,Yes,2,2.9,2,3,8.3,Churned,2025-12-01,Price sensitivity,2
CUST-1365,2025-07-06,2025-07-01,Starter,Europe,Partner,EdTech,1,29.52,Yes,1,4.5,1,0,9.7,Churned,2026-04-01,Price sensitivity,9
CUST-1366,2025-09-17,2025-09-01,Growth,North America,Partner,EdTech,11,75.49,No,1,0.7,2,0,6.3,Active,,,10
CUST-1367,2025-05-13,2025-05-01,Growth,Europe,Content,Retail,6,70.88,No,1,3.1,2,0,8.2,Active,,,14
CUST-1368,2025-11-04,2025-11-01,Business,APAC,Content,Creator Tools,13,150.37,No,2,2.3,1,0,6.6,Churned,2025-12-01,Poor onboarding,1
CUST-1369,2025-08-03,2025-08-01,Business,APAC,Organic,FinTech,18,137.75,Yes,4,5.8,1,0,8.8,Active,,,11
CUST-1370,2025-12-04,2025-12-01,Growth,Europe,Organic,FinTech,9,64.37,Yes,2,2.9,0,0,8.5,Churned,2026-06-01,Switched competitor,6
CUST-1371,2025-05-23,2025-05-01,Starter,North America,Paid Search,Retail,1,30.38,No,0,1.6,3,2,7.4,Active,,,14
CUST-1372,2025-09-11,2025-09-01,Growth,LATAM,Paid Search,FinTech,6,69.25,No,1,2.4,3,0,7.9,Active,,,10
CUST-1373,2025-06-14,2025-06-01,Growth,APAC,Organic,Healthcare,1,64.15,Yes,2,4.7,2,1,7.7,Active,,,13
CUST-1374,2025-08-16,2025-08-01,Enterprise,North America,Paid Search,Healthcare,71,324.19,Yes,6,6.4,2,0,8.6,Active,,,11
CUST-1375,2025-01-14,2025-01-01,Growth,MEA,Paid Search,Creator Tools,9,82.92,Yes,1,4.1,3,0,7.7,Active,,,18
CUST-1376,2025-12-23,2025-12-01,Starter,Europe,Referral,Healthcare,4,28.08,No,3,2.9,2,0,5.8,Active,,,7
CUST-1377,2026-01-10,2026-01-01,Business,Europe,Content,B2B SaaS,19,151.55,No,2,0.8,4,0,4.6,Active,,,6
CUST-1378,2025-11-15,2025-11-01,Starter,North America,Partner,FinTech,3,28.32,Yes,0,1.6,2,3,7.4,Active,,,8
CUST-1379,2025-12-19,2025-12-01,Growth,North America,Organic,Creator Tools,6,66.69,Yes,2,2.9,0,0,8.7,Active,,,7
CUST-1380,2026-03-26,2026-03-01,Business,North America,Content,EdTech,19,130.47,No,3,2.7,1,0,7.3,Active,,,4
CUST-1381,2026-03-07,2026-03-01,Growth,Europe,Partner,EdTech,3,67.87,No,0,1.4,1,0,6.4,Churned,2026-04-01,Missing integration,1
CUST-1382,2025-08-19,2025-08-01,Growth,North America,Referral,FinTech,9,58.16,Yes,1,2.1,3,2,5.3,Active,,,11
CUST-1383,2025-03-11,2025-03-01,Starter,North America,Paid Search,Retail,4,25.74,No,2,1.5,5,0,6.8,Active,,,16
CUST-1384,2025-02-10,2025-02-01,Starter,North America,Paid Search,Creator Tools,1,30.28,No,1,1.2,4,0,5.8,Active,,,17
CUST-1385,2025-09-12,2025-09-01,Growth,North America,Partner,EdTech,6,74.55,Yes,0,4.7,0,1,8.9,Active,,,10
CUST-1386,2026-02-26,2026-02-01,Business,North America,Referral,Retail,20,125.70,Yes,2,3.6,1,0,9.1,Active,,,5
CUST-1387,2025-08-03,2025-08-01,Growth,Europe,Referral,Creator Tools,9,58.61,Yes,1,2.3,2,1,7.6,Active,,,11
CUST-1388,2025-07-09,2025-07-01,Starter,Europe,Partner,Creator Tools,1,24.42,Yes,0,2.8,0,2,9.4,Active,,,12
CUST-1389,2025-06-13,2025-06-01,Starter,North America,Paid Search,B2B SaaS,4,22.60,Yes,0,3.1,2,0,5.0,Active,,,13
CUST-1390,2025-01-26,2025-01-01,Growth,North America,Content,Creator Tools,7,74.18,Yes,0,3.2,0,0,8.1,Active,,,18
CUST-1391,2025-04-05,2025-04-01,Business,Europe,Organic,EdTech,20,171.40,No,4,3.4,3,1,7.5,Active,,,15
CUST-1392,2026-01-08,2026-01-01,Growth,APAC,Organic,Creator Tools,3,68.04,No,0,0.0,3,0,7.0,Churned,2026-02-01,Low product usage,1
CUST-1393,2025-01-03,2025-01-01,Starter,North America,Organic,Healthcare,1,25.52,Yes,0,4.1,1,0,7.6,Active,,,18
CUST-1394,2026-01-27,2026-01-01,Enterprise,APAC,Paid Search,EdTech,72,388.81,Yes,5,4.4,0,0,7.3,Active,,,6
CUST-1395,2025-01-20,2025-01-01,Growth,Europe,Referral,FinTech,5,68.41,Yes,1,3.9,3,1,9.4,Active,,,18
CUST-1396,2025-09-07,2025-09-01,Enterprise,North America,Referral,Retail,71,353.66,Yes,4,4.8,5,0,6.6,Active,,,10
CUST-1397,2025-03-16,2025-03-01,Business,Europe,Organic,Healthcare,13,152.63,Yes,2,3.8,1,0,7.6,Active,,,16
CUST-1398,2025-12-28,2025-12-01,Growth,North America,Paid Search,Retail,10,78.51,No,1,2.3,3,0,5.4,Active,,,7
CUST-1399,2025-08-19,2025-08-01,Starter,North America,Organic,B2B SaaS,6,33.79,Yes,0,4.0,1,0,7.2,Active,,,11
CUST-1400,2026-01-14,2026-01-01,Growth,North America,Paid Search,Healthcare,1,89.33,Yes,1,2.6,3,0,6.6,Active,,,6
